Provenance,Exchange,Symbol_Pair,Type,Price,Volume,First Seen,Last Seen
BTC-E,usd_rur,usd_rur,ask,69.973,422.38920269,NULL,NULL
BTC-E,usd_rur,usd_rur,ask,69.975,78.3917044,NULL,NULL
BTC-E,usd_rur,usd_rur,ask,69.979,353.19494714,NULL,NULL
BTC-E,usd_rur,usd_rur,ask,69.97999,100.9159372,NULL,NULL
BTC-E,usd_rur,usd_rur,ask,69.9899,2429.6079,NULL,NULL
BTC-E,usd_rur,usd_rur,ask,69.99,2.0,NULL,NULL
BTC-E,usd_rur,usd_rur,bid,69.87981,290.54096696,NULL,NULL
BTC-E,usd_rur,usd_rur,bid,69.87982,14.351265,NULL,NULL
BTC-E,usd_rur,usd_rur,bid,69.8799,93.67329645,NULL,NULL
BTC-E,usd_rur,usd_rur,bid,69.88,49.02,NULL,NULL
BTC-E,usd_rur,usd_rur,bid,69.973,422.38920269,NULL,NULL
BTC-E,usd_rur,usd_rur,bid,69.975,78.3917044,NULL,NULL
BTC-E,usd_rur,usd_rur,bid,69.979,353.19494714,NULL,NULL
BTC-E,usd_rur,usd_rur,bid,69.97999,100.9159372,NULL,NULL
BTC-E,usd_rur,usd_rur,bid,69.9899,2429.6079,NULL,NULL
BTC-E,usd_rur,usd_rur,bid,69.99,2.0,NULL,NULL
BTC-E,ppc_usd,ppc_usd,ask,0.434,96.31409217,NULL,NULL
BTC-E,ppc_usd,ppc_usd,ask,0.435,2430.0,NULL,NULL
BTC-E,ppc_usd,ppc_usd,ask,0.436,3085.38447593,NULL,NULL
BTC-E,ppc_usd,ppc_usd,ask,0.437,260.96714648,NULL,NULL
BTC-E,ppc_usd,ppc_usd,ask,0.438,8167.5,NULL,NULL
BTC-E,ppc_usd,ppc_usd,ask,0.439,5559.05089393,NULL,NULL
BTC-E,ppc_usd,ppc_usd,ask,0.44,2404.03739161,NULL,NULL
BTC-E,ppc_usd,ppc_usd,ask,0.441,1294.24000001,NULL,NULL
BTC-E,ppc_usd,ppc_usd,ask,0.442,27.81992091,NULL,NULL
BTC-E,ppc_usd,ppc_usd,ask,0.443,1758.7662549,NULL,NULL
BTC-E,ppc_usd,ppc_usd,bid,0.434,96.31409217,NULL,NULL
BTC-E,ppc_usd,ppc_usd,bid,0.435,2430.0,NULL,NULL
BTC-E,ppc_usd,ppc_usd,bid,0.436,3085.38447593,NULL,NULL
BTC-E,ppc_usd,ppc_usd,bid,0.437,260.96714648,NULL,NULL
BTC-E,ppc_usd,ppc_usd,bid,0.438,8167.5,NULL,NULL
BTC-E,ppc_usd,ppc_usd,bid,0.439,5559.05089393,NULL,NULL
BTC-E,ppc_usd,ppc_usd,bid,0.44,2404.03739161,NULL,NULL
BTC-E,ppc_usd,ppc_usd,bid,0.441,1294.24000001,NULL,NULL
BTC-E,ppc_usd,ppc_usd,bid,0.442,27.81992091,NULL,NULL
BTC-E,ppc_usd,ppc_usd,bid,0.443,1758.7662549,NULL,NULL
BTC-E,btc_rur,btc_rur,ask,30949.0,0.05531216,NULL,NULL
BTC-E,btc_rur,btc_rur,ask,30950.0,0.00279217,NULL,NULL
BTC-E,btc_rur,btc_rur,ask,30955.0,0.15683473,NULL,NULL
BTC-E,btc_rur,btc_rur,ask,30971.0,0.05489,NULL,NULL
BTC-E,btc_rur,btc_rur,ask,30980.0,0.02268353,NULL,NULL
BTC-E,btc_rur,btc_rur,ask,30982.47676,0.01,NULL,NULL
BTC-E,btc_rur,btc_rur,ask,30987.38982,0.01,NULL,NULL
BTC-E,btc_rur,btc_rur,ask,30987.456,0.02125,NULL,NULL
BTC-E,btc_rur,btc_rur,ask,30991.99998,0.48445495,NULL,NULL
BTC-E,btc_rur,btc_rur,ask,30992.0,0.48181279,NULL,NULL
BTC-E,btc_rur,btc_rur,bid,30949.0,0.05531216,NULL,NULL
BTC-E,btc_rur,btc_rur,bid,30950.0,0.00279217,NULL,NULL
BTC-E,btc_rur,btc_rur,bid,30955.0,0.15683473,NULL,NULL
BTC-E,btc_rur,btc_rur,bid,30971.0,0.05489,NULL,NULL
BTC-E,btc_rur,btc_rur,bid,30980.0,0.02268353,NULL,NULL
BTC-E,btc_rur,btc_rur,bid,30982.47676,0.01,NULL,NULL
BTC-E,btc_rur,btc_rur,bid,30987.38982,0.01,NULL,NULL
BTC-E,btc_rur,btc_rur,bid,30987.456,0.02125,NULL,NULL
BTC-E,btc_rur,btc_rur,bid,30991.99998,0.48445495,NULL,NULL
BTC-E,btc_rur,btc_rur,bid,30992.0,0.48181279,NULL,NULL
BTC-E,ltc_rur,ltc_rur,ask,248.0,2.0,NULL,NULL
BTC-E,ltc_rur,ltc_rur,ask,248.89999,129.42378891,NULL,NULL
BTC-E,ltc_rur,ltc_rur,ask,248.9,5.0,NULL,NULL
BTC-E,ltc_rur,ltc_rur,ask,249.0,129.45711954,NULL,NULL
BTC-E,ltc_rur,ltc_rur,ask,249.3,0.25,NULL,NULL
BTC-E,ltc_rur,ltc_rur,ask,249.44752,0.1,NULL,NULL
BTC-E,ltc_rur,ltc_rur,ask,249.61,1.79754224,NULL,NULL
BTC-E,ltc_rur,ltc_rur,ask,249.612,17.50037098,NULL,NULL
BTC-E,ltc_rur,ltc_rur,ask,250.0,22.99708067,NULL,NULL
BTC-E,ltc_rur,ltc_rur,ask,250.691,0.295378,NULL,NULL
BTC-E,ltc_rur,ltc_rur,bid,248.0,2.0,NULL,NULL
BTC-E,ltc_rur,ltc_rur,bid,248.89999,129.42378891,NULL,NULL
BTC-E,ltc_rur,ltc_rur,bid,248.9,5.0,NULL,NULL
BTC-E,ltc_rur,ltc_rur,bid,249.0,129.45711954,NULL,NULL
BTC-E,ltc_rur,ltc_rur,bid,249.3,0.25,NULL,NULL
BTC-E,ltc_rur,ltc_rur,bid,249.44752,0.1,NULL,NULL
BTC-E,ltc_rur,ltc_rur,bid,249.61,1.79754224,NULL,NULL
BTC-E,ltc_rur,ltc_rur,bid,249.612,17.50037098,NULL,NULL
BTC-E,ltc_rur,ltc_rur,bid,250.0,22.99708067,NULL,NULL
BTC-E,ltc_rur,ltc_rur,bid,250.691,0.295378,NULL,NULL
BTC-E,nmc_btc,nmc_btc,ask,9.8E-4,200.93673469,NULL,NULL
BTC-E,nmc_btc,nmc_btc,ask,9.9E-4,2576.52424486,NULL,NULL
BTC-E,nmc_btc,nmc_btc,ask,0.001,1888.43032025,NULL,NULL
BTC-E,nmc_btc,nmc_btc,ask,0.00101,1226.4440432,NULL,NULL
BTC-E,nmc_btc,nmc_btc,ask,0.00102,1356.52966942,NULL,NULL
BTC-E,nmc_btc,nmc_btc,ask,0.00103,647.97341568,NULL,NULL
BTC-E,nmc_btc,nmc_btc,ask,0.00104,188.41402395,NULL,NULL
BTC-E,nmc_btc,nmc_btc,ask,0.00105,259.27527907,NULL,NULL
BTC-E,nmc_btc,nmc_btc,ask,0.00106,1419.38515147,NULL,NULL
BTC-E,nmc_btc,nmc_btc,ask,0.00107,654.37277678,NULL,NULL
BTC-E,nmc_btc,nmc_btc,bid,9.8E-4,200.93673469,NULL,NULL
BTC-E,nmc_btc,nmc_btc,bid,9.9E-4,2576.52424486,NULL,NULL
BTC-E,nmc_btc,nmc_btc,bid,0.001,1888.43032025,NULL,NULL
BTC-E,nmc_btc,nmc_btc,bid,0.00101,1226.4440432,NULL,NULL
BTC-E,nmc_btc,nmc_btc,bid,0.00102,1356.52966942,NULL,NULL
BTC-E,nmc_btc,nmc_btc,bid,0.00103,647.97341568,NULL,NULL
BTC-E,nmc_btc,nmc_btc,bid,0.00104,188.41402395,NULL,NULL
BTC-E,nmc_btc,nmc_btc,bid,0.00105,259.27527907,NULL,NULL
BTC-E,nmc_btc,nmc_btc,bid,0.00106,1419.38515147,NULL,NULL
BTC-E,nmc_btc,nmc_btc,bid,0.00107,654.37277678,NULL,NULL
BTC-E,eur_rur,eur_rur,ask,75.499,1.27111556,NULL,NULL
BTC-E,eur_rur,eur_rur,ask,75.5,164.4793,NULL,NULL
BTC-E,eur_rur,eur_rur,ask,75.55,0.1891,NULL,NULL
BTC-E,eur_rur,eur_rur,ask,75.6,1.0,NULL,NULL
BTC-E,eur_rur,eur_rur,ask,75.626,0.812874,NULL,NULL
BTC-E,eur_rur,eur_rur,ask,75.688,1.4533088,NULL,NULL
BTC-E,eur_rur,eur_rur,ask,75.7,7.56084801,NULL,NULL
BTC-E,eur_rur,eur_rur,ask,75.701,0.2,NULL,NULL
BTC-E,eur_rur,eur_rur,ask,75.734,0.198646,NULL,NULL
BTC-E,eur_rur,eur_rur,ask,75.78012,106.21213011,NULL,NULL
BTC-E,eur_rur,eur_rur,bid,75.499,1.27111556,NULL,NULL
BTC-E,eur_rur,eur_rur,bid,75.5,164.4793,NULL,NULL
BTC-E,eur_rur,eur_rur,bid,75.55,0.1891,NULL,NULL
BTC-E,eur_rur,eur_rur,bid,75.6,1.0,NULL,NULL
BTC-E,eur_rur,eur_rur,bid,75.626,0.812874,NULL,NULL
BTC-E,eur_rur,eur_rur,bid,75.688,1.4533088,NULL,NULL
BTC-E,eur_rur,eur_rur,bid,75.7,7.56084801,NULL,NULL
BTC-E,eur_rur,eur_rur,bid,75.701,0.2,NULL,NULL
BTC-E,eur_rur,eur_rur,bid,75.734,0.198646,NULL,NULL
BTC-E,eur_rur,eur_rur,bid,75.78012,106.21213011,NULL,NULL
BTC-E,ltc_btc,ltc_btc,ask,0.008,199.17989948,NULL,NULL
BTC-E,ltc_btc,ltc_btc,ask,0.00801,125.40113591,NULL,NULL
BTC-E,ltc_btc,ltc_btc,ask,0.00802,0.2,NULL,NULL
BTC-E,ltc_btc,ltc_btc,ask,0.00803,0.4,NULL,NULL
BTC-E,ltc_btc,ltc_btc,ask,0.00804,513.71198262,NULL,NULL
BTC-E,ltc_btc,ltc_btc,ask,0.00805,532.30205,NULL,NULL
BTC-E,ltc_btc,ltc_btc,ask,0.00806,830.9315502,NULL,NULL
BTC-E,ltc_btc,ltc_btc,ask,0.00807,1783.15916233,NULL,NULL
BTC-E,ltc_btc,ltc_btc,ask,0.00808,0.30525,NULL,NULL
BTC-E,ltc_btc,ltc_btc,ask,0.00809,3118.5298735,NULL,NULL
BTC-E,ltc_btc,ltc_btc,bid,0.008,199.17989948,NULL,NULL
BTC-E,ltc_btc,ltc_btc,bid,0.00801,125.40113591,NULL,NULL
BTC-E,ltc_btc,ltc_btc,bid,0.00802,0.2,NULL,NULL
BTC-E,ltc_btc,ltc_btc,bid,0.00803,0.4,NULL,NULL
BTC-E,ltc_btc,ltc_btc,bid,0.00804,513.71198262,NULL,NULL
BTC-E,ltc_btc,ltc_btc,bid,0.00805,532.30205,NULL,NULL
BTC-E,ltc_btc,ltc_btc,bid,0.00806,830.9315502,NULL,NULL
BTC-E,ltc_btc,ltc_btc,bid,0.00807,1783.15916233,NULL,NULL
BTC-E,ltc_btc,ltc_btc,bid,0.00808,0.30525,NULL,NULL
BTC-E,ltc_btc,ltc_btc,bid,0.00809,3118.5298735,NULL,NULL
BITFINEX,LTCUSD,LTCUSD,bid,1.0,3.5995,NULL,NULL
BITFINEX,LTCUSD,LTCUSD,bid,1.0,3.5929,NULL,NULL
BITFINEX,LTCUSD,LTCUSD,bid,1.0,3.5863,NULL,NULL
BITFINEX,LTCUSD,LTCUSD,bid,1.0,3.5797,NULL,NULL
BITFINEX,LTCUSD,LTCUSD,bid,38.0,3.517,NULL,NULL
BITFINEX,LTCUSD,LTCUSD,bid,100.0,3.511,NULL,NULL
BITFINEX,LTCUSD,LTCUSD,bid,0.1011,3.51,NULL,NULL
BITFINEX,LTCUSD,LTCUSD,bid,10.0388,3.5021,NULL,NULL
BITFINEX,LTCUSD,LTCUSD,ask,-1.0,3.68,NULL,NULL
BITFINEX,LTCUSD,LTCUSD,ask,-0.4,3.571,NULL,NULL
BITFINEX,BTCUSD,BTCUSD,ask,-50.20298679,455.31,NULL,NULL
BITFINEX,LTCUSD,LTCUSD,bid,1.0,3.5646,NULL,NULL
BITFINEX,LTCUSD,LTCUSD,bid,200.0,3.501,NULL,NULL
BITFINEX,LTCUSD,LTCUSD,bid,1.0,3.501,NULL,NULL
BITFINEX,LTCUSD,LTCUSD,bid,9.86311222,3.5648,NULL,NULL
BITFINEX,LTCUSD,LTCUSD,bid,1.0,3.5301,NULL,NULL
BITFINEX,LTCUSD,LTCUSD,bid,200.0,3.501,NULL,NULL
BITFINEX,LTCUSD,LTCUSD,bid,1.0,3.501,NULL,NULL
BITFINEX,LTCUSD,LTCUSD,bid,1366.19571992,3.5306,NULL,NULL
BITFINEX,LTCUSD,LTCUSD,bid,1.0,3.5648,NULL,NULL
BITFINEX,LTCUSD,LTCUSD,bid,200.0,3.501,NULL,NULL
BITFINEX,LTCUSD,LTCUSD,bid,1.0,3.501,NULL,NULL
BITFINEX,LTCUSD,LTCUSD,bid,9.86338842,3.5647,NULL,NULL
OKCoin,btcusd,btcusd,bid,450.54,0.46,1450143568691,NULL
OKCoin,btcusd,btcusd,bid,450.53,0.5,1450143568691,NULL
OKCoin,btcusd,btcusd,bid,450.52,1.58,1450143568691,NULL
OKCoin,btcusd,btcusd,bid,450.5,20.11,1450143568691,NULL
OKCoin,btcusd,btcusd,bid,450.22,0.01,1450143568691,NULL
OKCoin,btcusd,btcusd,bid,449.77,0.01,1450143568691,NULL
OKCoin,btcusd,btcusd,bid,449.36,36.718,1450143568691,NULL
OKCoin,btcusd,btcusd,bid,449.28,0.22,1450143568691,NULL
OKCoin,btcusd,btcusd,bid,448.87,0.01,1450143568691,NULL
OKCoin,btcusd,btcusd,bid,448.64,0.17,1450143568691,NULL
OKCoin,btcusd,btcusd,bid,447.97,0.128,1450143568691,NULL
OKCoin,btcusd,btcusd,bid,447.93,0.819,1450143568691,NULL
OKCoin,btcusd,btcusd,bid,447.91,12.0,1450143568691,NULL
OKCoin,btcusd,btcusd,bid,447.9,0.085,1450143568691,NULL
OKCoin,btcusd,btcusd,bid,447.32,25.0,1450143568691,NULL
OKCoin,btcusd,btcusd,bid,447.07,20.0,1450143568691,NULL
OKCoin,btcusd,btcusd,bid,447.06,74.052,1450143568691,NULL
OKCoin,btcusd,btcusd,bid,446.97,0.315,1450143568691,NULL
OKCoin,btcusd,btcusd,bid,446.79,0.01,1450143568691,NULL
OKCoin,btcusd,btcusd,bid,446.75,9.345,1450143568691,NULL
OKCoin,btcusd,btcusd,ask,453.7,0.225,1450143568691,NULL
OKCoin,btcusd,btcusd,ask,453.4,18.072,1450143568691,NULL
OKCoin,btcusd,btcusd,ask,453.3,0.1,1450143568691,NULL
OKCoin,btcusd,btcusd,ask,452.91,15.048,1450143568691,NULL
OKCoin,btcusd,btcusd,ask,452.56,110.664,1450143568691,NULL
OKCoin,btcusd,btcusd,ask,452.19,18.648,1450143568691,NULL
OKCoin,btcusd,btcusd,ask,452.02,0.01,1450143568691,NULL
OKCoin,btcusd,btcusd,ask,452.0,0.253,1450143568691,NULL
OKCoin,btcusd,btcusd,ask,451.87,21.924,1450143568691,NULL
OKCoin,btcusd,btcusd,ask,451.65,12.708,1450143568691,NULL
OKCoin,btcusd,btcusd,ask,451.57,0.01,1450143568691,NULL
OKCoin,btcusd,btcusd,ask,451.5,3.0,1450143568691,NULL
OKCoin,btcusd,btcusd,ask,451.39,65.268,1450143568691,NULL
OKCoin,btcusd,btcusd,ask,451.18,18.336,1450143568691,NULL
OKCoin,btcusd,btcusd,ask,451.12,0.01,1450143568691,NULL
OKCoin,btcusd,btcusd,ask,451.07,0.01,1450143568691,NULL
OKCoin,btcusd,btcusd,ask,450.98,0.37,1450143568691,NULL
OKCoin,btcusd,btcusd,ask,450.79,0.541,1450143568691,NULL
OKCoin,btcusd,btcusd,ask,450.78,79.037,1450143568691,NULL
OKCoin,btcusd,btcusd,ask,450.55,57.678,1450143568691,NULL
OKCoin,ltcusd,ltcusd,bid,3.601,35.0,1450143568692,NULL
OKCoin,ltcusd,ltcusd,bid,3.6,45.058,1450143568692,NULL
OKCoin,ltcusd,ltcusd,bid,3.57,53.36,1450143568692,NULL
OKCoin,ltcusd,ltcusd,bid,3.564,2.0,1450143568692,NULL
OKCoin,ltcusd,ltcusd,bid,3.561,49.809,1450143568692,NULL
OKCoin,ltcusd,ltcusd,bid,3.56,10.0,1450143568692,NULL
OKCoin,ltcusd,ltcusd,bid,3.555,59.99,1450143568692,NULL
OKCoin,ltcusd,ltcusd,bid,3.55,171.85,1450143568692,NULL
OKCoin,ltcusd,ltcusd,bid,3.544,50.0,1450143568692,NULL
OKCoin,ltcusd,ltcusd,bid,3.541,50.0,1450143568692,NULL
OKCoin,ltcusd,ltcusd,bid,3.54,10.0,1450143568692,NULL
OKCoin,ltcusd,ltcusd,bid,3.53,50.611,1450143568692,NULL
OKCoin,ltcusd,ltcusd,bid,3.52,10.0,1450143568692,NULL
OKCoin,ltcusd,ltcusd,bid,3.511,1200.0,1450143568692,NULL
OKCoin,ltcusd,ltcusd,bid,3.51,108.538,1450143568692,NULL
OKCoin,ltcusd,ltcusd,bid,3.5,15.572,1450143568692,NULL
OKCoin,ltcusd,ltcusd,bid,3.48,15.0,1450143568692,NULL
OKCoin,ltcusd,ltcusd,bid,3.461,1200.0,1450143568692,NULL
OKCoin,ltcusd,ltcusd,bid,3.46,10.0,1450143568692,NULL
OKCoin,ltcusd,ltcusd,bid,3.45,1666.0,1450143568692,NULL
OKCoin,ltcusd,ltcusd,ask,3.69,2.948,1450143568692,NULL
OKCoin,ltcusd,ltcusd,ask,3.686,29.291,1450143568692,NULL
OKCoin,ltcusd,ltcusd,ask,3.683,15.128,1450143568692,NULL
OKCoin,ltcusd,ltcusd,ask,3.681,13.896,1450143568692,NULL
OKCoin,ltcusd,ltcusd,ask,3.68,10.0,1450143568692,NULL
OKCoin,ltcusd,ltcusd,ask,3.679,14.228,1450143568692,NULL
OKCoin,ltcusd,ltcusd,ask,3.676,11.308,1450143568692,NULL
OKCoin,ltcusd,ltcusd,ask,3.673,14.104,1450143568692,NULL
OKCoin,ltcusd,ltcusd,ask,3.671,61.5,1450143568692,NULL
OKCoin,ltcusd,ltcusd,ask,3.669,6.175,1450143568692,NULL
OKCoin,ltcusd,ltcusd,ask,3.666,4.017,1450143568692,NULL
OKCoin,ltcusd,ltcusd,ask,3.664,31.239,1450143568692,NULL
OKCoin,ltcusd,ltcusd,ask,3.662,7.485,1450143568692,NULL
OKCoin,ltcusd,ltcusd,ask,3.659,5.757,1450143568692,NULL
OKCoin,ltcusd,ltcusd,ask,3.655,2.017,1450143568692,NULL
OKCoin,ltcusd,ltcusd,ask,3.65,7965.96,1450143568692,NULL
OKCoin,ltcusd,ltcusd,ask,3.649,1017.375,1450143568692,NULL
OKCoin,ltcusd,ltcusd,ask,3.639,27.95,1450143568692,NULL
OKCoin,ltcusd,ltcusd,ask,3.627,20.0,1450143568692,NULL
OKCoin,ltcusd,ltcusd,ask,3.625,27.358,1450143568692,NULL
OKCoin,btcusd,btcusd,bid,450.54,0.46,1450143568742,NULL
OKCoin,btcusd,btcusd,bid,450.53,0.5,1450143568742,NULL
OKCoin,btcusd,btcusd,bid,450.52,1.58,1450143568742,NULL
OKCoin,btcusd,btcusd,bid,450.5,20.11,1450143568742,NULL
OKCoin,btcusd,btcusd,bid,450.25,0.06,1450143568742,NULL
OKCoin,btcusd,btcusd,bid,450.22,0.01,1450143568742,NULL
OKCoin,btcusd,btcusd,bid,449.77,0.01,1450143568742,NULL
OKCoin,btcusd,btcusd,bid,449.36,36.718,1450143568742,NULL
OKCoin,btcusd,btcusd,bid,449.28,0.22,1450143568742,NULL
OKCoin,btcusd,btcusd,bid,448.87,0.01,1450143568742,NULL
OKCoin,btcusd,btcusd,bid,448.64,0.17,1450143568742,NULL
OKCoin,btcusd,btcusd,bid,447.97,0.128,1450143568742,NULL
OKCoin,btcusd,btcusd,bid,447.93,0.819,1450143568742,NULL
OKCoin,btcusd,btcusd,bid,447.91,12.0,1450143568742,NULL
OKCoin,btcusd,btcusd,bid,447.9,0.085,1450143568742,NULL
OKCoin,btcusd,btcusd,bid,447.32,25.0,1450143568742,NULL
OKCoin,btcusd,btcusd,bid,447.07,20.0,1450143568742,NULL
OKCoin,btcusd,btcusd,bid,447.06,74.052,1450143568742,NULL
OKCoin,btcusd,btcusd,bid,446.97,0.315,1450143568742,NULL
OKCoin,btcusd,btcusd,bid,446.79,0.01,1450143568742,NULL
OKCoin,btcusd,btcusd,ask,453.68,0.239,1450143568742,NULL
OKCoin,btcusd,btcusd,ask,453.4,18.072,1450143568742,NULL
OKCoin,btcusd,btcusd,ask,453.3,0.1,1450143568742,NULL
OKCoin,btcusd,btcusd,ask,452.91,15.048,1450143568742,NULL
OKCoin,btcusd,btcusd,ask,452.56,110.664,1450143568742,NULL
OKCoin,btcusd,btcusd,ask,452.19,18.648,1450143568742,NULL
OKCoin,btcusd,btcusd,ask,452.02,0.01,1450143568742,NULL
OKCoin,btcusd,btcusd,ask,452.0,0.253,1450143568742,NULL
OKCoin,btcusd,btcusd,ask,451.87,21.924,1450143568742,NULL
OKCoin,btcusd,btcusd,ask,451.65,12.708,1450143568742,NULL
OKCoin,btcusd,btcusd,ask,451.57,0.01,1450143568742,NULL
OKCoin,btcusd,btcusd,ask,451.5,3.0,1450143568742,NULL
OKCoin,btcusd,btcusd,ask,451.39,65.268,1450143568742,NULL
OKCoin,btcusd,btcusd,ask,451.18,18.336,1450143568742,NULL
OKCoin,btcusd,btcusd,ask,451.12,0.01,1450143568742,NULL
OKCoin,btcusd,btcusd,ask,451.07,0.01,1450143568742,NULL
OKCoin,btcusd,btcusd,ask,450.98,0.37,1450143568742,NULL
OKCoin,btcusd,btcusd,ask,450.79,0.541,1450143568742,NULL
OKCoin,btcusd,btcusd,ask,450.78,79.037,1450143568742,NULL
OKCoin,btcusd,btcusd,ask,450.55,57.678,1450143568742,NULL
BITFINEX,LTCUSD,LTCUSD,bid,1.0,3.5021,NULL,NULL
BITFINEX,LTCUSD,LTCUSD,bid,9.8636659,3.5646,NULL,NULL
BITFINEX,LTCUSD,LTCUSD,bid,1.0,3.5647,NULL,NULL
BITFINEX,LTCUSD,LTCUSD,bid,10.0388,3.5021,NULL,NULL
OKCoin,btcusd,btcusd,bid,450.54,0.46,1450143569148,NULL
OKCoin,btcusd,btcusd,bid,450.53,1.5,1450143569148,NULL
OKCoin,btcusd,btcusd,bid,450.52,1.58,1450143569148,NULL
OKCoin,btcusd,btcusd,bid,450.5,20.11,1450143569148,NULL
OKCoin,btcusd,btcusd,bid,450.25,0.06,1450143569148,NULL
OKCoin,btcusd,btcusd,bid,450.22,0.01,1450143569148,NULL
OKCoin,btcusd,btcusd,bid,449.77,0.01,1450143569148,NULL
OKCoin,btcusd,btcusd,bid,449.37,39.492,1450143569148,NULL
OKCoin,btcusd,btcusd,bid,449.28,0.22,1450143569148,NULL
OKCoin,btcusd,btcusd,bid,448.87,0.01,1450143569148,NULL
OKCoin,btcusd,btcusd,bid,448.64,0.17,1450143569148,NULL
OKCoin,btcusd,btcusd,bid,447.97,0.128,1450143569148,NULL
OKCoin,btcusd,btcusd,bid,447.93,0.819,1450143569148,NULL
OKCoin,btcusd,btcusd,bid,447.91,12.0,1450143569148,NULL
OKCoin,btcusd,btcusd,bid,447.9,0.085,1450143569148,NULL
OKCoin,btcusd,btcusd,bid,447.32,25.0,1450143569148,NULL
OKCoin,btcusd,btcusd,bid,447.07,20.0,1450143569148,NULL
OKCoin,btcusd,btcusd,bid,447.06,74.052,1450143569148,NULL
OKCoin,btcusd,btcusd,bid,446.97,0.315,1450143569148,NULL
OKCoin,btcusd,btcusd,bid,446.79,0.01,1450143569148,NULL
OKCoin,btcusd,btcusd,ask,453.68,0.239,1450143569148,NULL
OKCoin,btcusd,btcusd,ask,453.4,18.072,1450143569148,NULL
OKCoin,btcusd,btcusd,ask,453.3,0.1,1450143569148,NULL
OKCoin,btcusd,btcusd,ask,452.91,15.048,1450143569148,NULL
OKCoin,btcusd,btcusd,ask,452.56,110.664,1450143569148,NULL
OKCoin,btcusd,btcusd,ask,452.19,18.648,1450143569148,NULL
OKCoin,btcusd,btcusd,ask,452.02,0.01,1450143569148,NULL
OKCoin,btcusd,btcusd,ask,452.0,0.253,1450143569148,NULL
OKCoin,btcusd,btcusd,ask,451.87,21.924,1450143569148,NULL
OKCoin,btcusd,btcusd,ask,451.65,12.708,1450143569148,NULL
OKCoin,btcusd,btcusd,ask,451.57,0.01,1450143569148,NULL
OKCoin,btcusd,btcusd,ask,451.5,3.0,1450143569148,NULL
OKCoin,btcusd,btcusd,ask,451.39,65.268,1450143569148,NULL
OKCoin,btcusd,btcusd,ask,451.18,18.336,1450143569148,NULL
OKCoin,btcusd,btcusd,ask,451.12,0.01,1450143569148,NULL
OKCoin,btcusd,btcusd,ask,451.07,0.01,1450143569148,NULL
OKCoin,btcusd,btcusd,ask,450.98,0.37,1450143569148,NULL
OKCoin,btcusd,btcusd,ask,450.79,0.541,1450143569148,NULL
OKCoin,btcusd,btcusd,ask,450.78,79.037,1450143569148,NULL
OKCoin,btcusd,btcusd,ask,450.55,57.678,1450143569148,NULL
OKCoin,btcusd,btcusd,bid,450.54,0.46,1450143569452,NULL
OKCoin,btcusd,btcusd,bid,450.53,1.5,1450143569452,NULL
OKCoin,btcusd,btcusd,bid,450.52,1.58,1450143569452,NULL
OKCoin,btcusd,btcusd,bid,450.51,2.0,1450143569452,NULL
OKCoin,btcusd,btcusd,bid,450.5,20.11,1450143569452,NULL
OKCoin,btcusd,btcusd,bid,450.25,0.06,1450143569452,NULL
OKCoin,btcusd,btcusd,bid,450.22,0.01,1450143569452,NULL
OKCoin,btcusd,btcusd,bid,449.77,0.01,1450143569452,NULL
OKCoin,btcusd,btcusd,bid,449.37,39.492,1450143569452,NULL
OKCoin,btcusd,btcusd,bid,449.28,0.22,1450143569452,NULL
OKCoin,btcusd,btcusd,bid,448.87,0.01,1450143569452,NULL
OKCoin,btcusd,btcusd,bid,448.64,0.17,1450143569452,NULL
OKCoin,btcusd,btcusd,bid,447.97,0.128,1450143569452,NULL
OKCoin,btcusd,btcusd,bid,447.93,0.819,1450143569452,NULL
OKCoin,btcusd,btcusd,bid,447.91,12.0,1450143569452,NULL
OKCoin,btcusd,btcusd,bid,447.9,0.085,1450143569452,NULL
OKCoin,btcusd,btcusd,bid,447.32,25.0,1450143569452,NULL
OKCoin,btcusd,btcusd,bid,447.07,20.0,1450143569452,NULL
OKCoin,btcusd,btcusd,bid,447.06,74.052,1450143569452,NULL
OKCoin,btcusd,btcusd,bid,446.97,0.315,1450143569452,NULL
OKCoin,btcusd,btcusd,ask,453.68,0.239,1450143569452,NULL
OKCoin,btcusd,btcusd,ask,453.4,18.072,1450143569452,NULL
OKCoin,btcusd,btcusd,ask,453.3,0.1,1450143569452,NULL
OKCoin,btcusd,btcusd,ask,452.91,15.048,1450143569452,NULL
OKCoin,btcusd,btcusd,ask,452.56,110.664,1450143569452,NULL
OKCoin,btcusd,btcusd,ask,452.19,18.648,1450143569452,NULL
OKCoin,btcusd,btcusd,ask,452.02,0.01,1450143569452,NULL
OKCoin,btcusd,btcusd,ask,452.0,0.253,1450143569452,NULL
OKCoin,btcusd,btcusd,ask,451.87,21.924,1450143569452,NULL
OKCoin,btcusd,btcusd,ask,451.65,12.708,1450143569452,NULL
OKCoin,btcusd,btcusd,ask,451.57,0.01,1450143569452,NULL
OKCoin,btcusd,btcusd,ask,451.5,3.0,1450143569452,NULL
OKCoin,btcusd,btcusd,ask,451.39,65.268,1450143569452,NULL
OKCoin,btcusd,btcusd,ask,451.18,18.336,1450143569452,NULL
OKCoin,btcusd,btcusd,ask,451.12,0.01,1450143569452,NULL
OKCoin,btcusd,btcusd,ask,451.07,0.01,1450143569452,NULL
